"congress","chamber","screen_name","bioguide_id","member","account_type","handle_type"
"116","House","REPSCHNEIDER","S001190","Brad Schneider","office","screen_name"
"116","House","REPCHRISSTEWART","S001192","Chris Stewart","office","screen_name"
"116","House","SUSANWBROOKS","B001284","Susan Brooks","office","screen_name"
"116","House","REPVEASEY","V000131","Mark Veasey","office","screen_name"
"116","House","REPLOISFRANKEL","F000462","Lois Frankel","office","screen_name"
"116","House","REPBILLFOSTER","F000454","Bill Foster","office","screen_name"
"116","House","REPANDYBARR","B001282","Andy Barr","office","screen_name"
"116","House","REPCHERI","B001286","Cheri Bustos","office","screen_name"
"116","House","REPSCOTTPETERS","P000608","Scott Peters","office","screen_name"
"116","House","REPDONALDPAYNE","P000604","Donald Payne Jr","office","screen_name"
"116","House","STEVESCALISE","S001176","Steve Scalise","office","screen_name"
"116","House","ROGERMARSHALLMD","M001198","Roger Marshall","campaign","screen_name"
"116","House","REPJUANVARGAS","V000130","Juan Vargas","office","screen_name"
"116","House","ABBY4IOWA","F000467","Abby Finkenauer","campaign","screen_name"
"116","House","PETERWELCH","W000800","Peter Welch","office","screen_name"
"116","House","USREPLONG","L000576","Billy Long","office","screen_name"
"116","House","JOENEGUSE","N000191","Joe Neguse","campaign","screen_name"
"116","House","REPJASONSMITH","S001195","Jason Smith","office","screen_name"
"116","House","DARRENSOTO","S001200","Darren Soto","campaign","screen_name"
"116","House","JOSHHARDER","H001090","Josh Harder","campaign","screen_name"
"116","House","BUDDY_CARTER","C001103","Buddy Carter","campaign","screen_name"
"116","House","CONGPALAZZO","P000601","Steven Palazzo","office","screen_name"
"116","House","REPTHOMPSON","T000460","Mike Thompson","office","screen_name"
"116","House","REPBOBBYRUSH","R000515","Bobby Rush","office","screen_name"
"116","House","REPSTEPHENLYNCH","L000562","Stephen Lynch","office","screen_name"
"116","House","MIKESIMPSON4ID","S001148","Mike Simpson","campaign","screen_name"
"116","House","LOISFRANKEL","F000462","Lois Frankel","campaign","screen_name"
"116","House","REPSARBANES","S001168","John Sarbanes","office","screen_name"
"116","House","ERICSWALWELL","S001193","Eric Swalwell","campaign","screen_name"
"116","House","REPJOHNYARMUTH","Y000062","John Yarmuth","office","screen_name"
"116","House","REPMCNERNEY","M001166","Jerry McNerney","office","screen_name"
"116","House","JIMMYGOMEZCA","G000585","Jimmy Gomez","campaign","screen_name"
"116","House","MARKAMODEINV2","A000369","Mark Amodei","office","screen_name"
"116","House","DR_RAULRUIZ","R000599","Raul Ruiz","campaign","screen_name"
"116","House","GKBUTTERFIELD","B001251","G.K. Butterfield","office","screen_name"
"116","House","REPRICHARDNEAL","N000015","Richard Neal","office","screen_name"
"116","House","REPCICILLINE","C001084","David Cicilline","office","screen_name"
"116","House","REPROYBALALLARD","R000486","Lucille Roybal-Allard","office","screen_name"
"116","House","BRADSHERMAN4SFV","S000344","Brad Sherman","campaign","screen_name"
"116","House","BETTYMCCOLLUM04","M001143","Betty McCollum","office","screen_name"
"116","House","REPBRADWENSTRUP","W000815","Brad Wenstrup","office","screen_name"
"116","House","JAMIE_RASKIN","R000606","Jamie Raskin","campaign","screen_name"
"116","House","REPBONAMICI","B001278","Suzanne Bonamici","office","screen_name"
"116","House","REPMARCYKAPTUR","K000009","Marcy Kaptur","office","screen_name"
"116","House","LACYCLAYMO1","C001049","Lacy Clay","campaign","screen_name"
"116","House","STANDWITHBARRY","L000583","Barry Loudermilk","campaign","screen_name"
"116","House","TROY_BALDERSON","B001306","Troy Balderson","campaign","screen_name"
"116","House","KATIEPORTEROC","P000618","Katie Porter","campaign","screen_name"
"116","House","REPCARTWRIGHT","C001090","Matt Cartwright","office","screen_name"
"116","House","ILHANMN","O000173","Ilhan Omar","campaign","screen_name"
"116","House","REPDANNYDAVIS","D000096","Danny K. Davis","office","screen_name"
"116","House","REPDAVIDROUZER","R000603","David Rouzer","office","screen_name"
"116","House","JIMPRESSOFFICE","S000244","Jim Sensenbrenner","office","screen_name"
"116","House","MIKEKELLYPA","K000376","Mike Kelly","office","screen_name"
"116","House","WHIPCLYBURN","C000537","Jim Clyburn","office","screen_name"
"116","House","REPTOMGRAVES","G000560","Tom Graves","office","screen_name"
"116","House","REPVISCLOSKY","V000108","Pete Visclosky","office","screen_name"
"116","House","REPBENMCADAMS","M001209","Ben McAdams","office","screen_name"
"116","House","REPANDRECARSON","C001072","Andre Carson","office","screen_name"
"116","House","REPSTEVESTIVERS","S001187","Steve Stivers","office","screen_name"
"116","House","GREGSTANTONAZ","S001211","Greg Stanton","campaign","screen_name"
"116","House","NITALOWEY","L000480","Nita Lowey","office","screen_name"
"116","House","REPDAVID","S001183","David Schweikert","office","screen_name"
"116","House","REPBRENDANBOYLE","B001296","Brendan Boyle","campaign","screen_name"
"116","House","USREPKEATING","K000375","Bill Keating","office","screen_name"
"116","House","JUSTINAMASH","A000367","Justin Amash","office","screen_name"
"116","House","REPWILSON","W000808","Frederica Wilson","office","screen_name"
"116","House","REP_STEVEWOMACK","W000809","Steve Womack","office","screen_name"
"116","House","REPLARRYBUCSHON","B001275","Larry Bucshon","office","screen_name"
"116","House","REPCHUCK","F000459","Chuck Fleischmann","office","screen_name"
"116","House","NORMAJTORRES","T000474","Norma Torres","office","screen_name"
"116","House","REPMOBROOKS","B001274","Mo Brooks","office","screen_name"
"116","House","REPSTEVECHABOT","C000266","Steve Chabot","office","screen_name"
"116","House","REPWALBERG","W000798","Tim Walberg","office","screen_name"
"116","House","REPJEFFDUNCAN","D000615","Jeff Duncan","office","screen_name"
"116","House","REPMCKINLEY","M001180","David McKinley","office","screen_name"
"116","House","REPYVETTECLARKE","C001067","Yvette Clarke","office","screen_name"
"116","House","REPFRANKLUCAS","L000491","Frank Lucas","office","screen_name"
"116","House","HERRERABEUTLER","H001056","Jaime Herrera Beutler","office","screen_name"
"116","House","SETHMOULTON","M001196","Seth Moulton","campaign","screen_name"
"116","House","REPBARBARALEE","L000551","Barbara Lee","office","screen_name"
"116","House","SANFORDBISHOP","B000490","Sanford Bishop","office","screen_name"
"116","House","REPTOMREED","R000585","Tom Reed","office","screen_name"
"116","House","CHERIBUSTOS","B001286","Cheri Bustos","campaign","screen_name"
"116","House","REPMALONEY","M000087","Carolyn Maloney","office","screen_name"
"116","House","STENYHOYER","H000874","Steny Hoyer","campaign","screen_name"
"116","House","REPZOELOFGREN","L000397","Zoe Lofgren","office","screen_name"
"116","House","SCHNEIDER4IL10","S001190","Brad Schneider","campaign","screen_name"
"116","House","DEB4CONGRESSNM","H001080","Deb Haaland","campaign","screen_name"
"116","House","REPALGREEN","G000553","Al Green","office","screen_name"
"116","House","REPKAYGRANGER","G000377","Kay Granger","office","screen_name"
"116","House","REPCOHEN","C001068","Steve Cohen","office","screen_name"
"116","House","REPELIOTENGEL","E000179","Eliot Engel","office","screen_name"
"116","House","NYDIAVELAZQUEZ","V000081","Nydia Velazquez","office","screen_name"
"116","House","REPDAVIDSCOTT","S001157","David Scott","office","screen_name"
"116","House","RUSSFULCHER","F000469","Russ Fulcher","campaign","screen_name"
"116","House","BRADLEYBYRNE","B001289","Bradley Byrne","campaign","screen_name"
"116","House","BERAFORCONGRESS","B001287","Ami Bera","campaign","screen_name"
"116","House","STEVEKINGIA","K000362","Steve King","office","screen_name"
"116","House","REPMCCLINTOCK","M001177","Tom McClintock","office","screen_name"
"116","House","REPMIKETURNER","T000463","Mike Turner","office","screen_name"
"116","House","DEVINNUNES","N000181","Devin Nunes","office","screen_name"
"116","House","REPMIKEQUIGLEY","Q000023","Mike Quigley","office","screen_name"
"116","House","REPADAMSMITH","S000510","Adam Smith","office","screen_name"
"116","House","SEANCASTEN","C001117","Sean Casten","campaign","screen_name"
"116","House","CONGMIKESIMPSON","S001148","Mike Simpson","office","screen_name"
"116","House","ROBERT_ADERHOLT","A000055","Robert Aderholt","office","screen_name"
"116","House","JACKSONLEETX18","J000032","Sheila Jackson Lee","office","screen_name"
"116","House","REPPAULTONKO","T000469","Paul Tonko","office","screen_name"
"116","House","REPSCHAKOWSKY","S001145","Jan Schakowsky","campaign","screen_name"
"116","House","ALLAWSONJR","L000586","Al Lawson","campaign","screen_name"
"116","House","REPDWIGHTEVANS","E000296","Dwight Evans","office","screen_name"
"116","House","ED4COLORADO","P000593","Ed Perlmutter","campaign","screen_name"
"116","House","REPRONKIND","K000188","Ron Kind","office","screen_name"
"116","House","BRETTGUTHRIE","G000558","Brett Guthrie","campaign","screen_name"
"116","House","BARRFORCONGRESS","B001282","Andy Barr","campaign","screen_name"
"116","House","DWSTWEETS","W000797","Debbie Wasserman Schultz","campaign","screen_name"
"116","House","HARRIS4CONGRESS","H001052","Andy Harris","campaign","screen_name"
"116","House","MCGOVERNMA","M000312","Jim McGovern","campaign","screen_name"
"116","House","STEVE4KANSAS","W000824","Steve Watkins","campaign","screen_name"
"116","House","ADAMSCHIFF","S001150","Adam Schiff","campaign","screen_name"
"116","House","WEBSTERCONGRESS","W000806","Daniel Webster","campaign","screen_name"
"116","House","AOC","O000172","Alexandria Ocasio-Cortez","campaign","screen_name"
"116","House","CEDRICRICHMOND","R000588","Cedric Richmond","campaign","screen_name"
"116","House","REPMARCIAFUDGE","F000455","Marcia Fudge","office","screen_name"
"116","House","ADAMKINZINGER","K000378","Adam Kinzinger","campaign","screen_name"
"116","House","REPPETEKING","K000210","Peter T. King","office","screen_name"
"116","House","REPSCOTTPERRY","P000605","Scott Perry","office","screen_name"
"116","House","JEFFFORTENBERRY","F000449","Jeff Fortenberry","office","screen_name"
"116","House","JIMLANGEVIN","L000559","Jim Langevin","office","screen_name"
"116","House","REPBENRAYLUJAN","L000570","Ben Ray Lujan","office","screen_name"
"116","House","VERNBUCHANAN","B001260","Vern Buchanan","office","screen_name"
"116","House","REPSCHRADER","S001180","Kurt Schrader","office","screen_name"
"116","House","TEDLIEU","L000582","Ted Lieu","campaign","screen_name"
"116","House","GREGSTEUBE","S001214","Greg Steube","campaign","screen_name"
"116","House","REPLOUIEGOHMERT","G000552","Louie Gohmert","office","screen_name"
"116","House","REPJIMCOOPER","C000754","Jim Cooper","office","screen_name"
"116","House","REPGWENMOORE","M001160","Gwen Moore","office","screen_name"
"116","House","TOMCOLEOK04","C001053","Tom Cole","office","screen_name"
"116","House","REPKENMARCHANT","M001158","Kenny Marchant","office","screen_name"
"116","House","JANSCHAKOWSKY","S001145","Jan Schakowsky","office","screen_name"
"116","House","TOMGRAVESGA14","G000560","Tom Graves","campaign","screen_name"
"116","House","CONGBILLPOSEY","P000599","Bill Posey","office","screen_name"
"116","House","REPMCCAUL","M001157","Michael McCaul","office","screen_name"
"116","House","REPWALTERJONES","J000255","Walter B. Jones","office","screen_name"
"116","House","PATRICKMCHENRY","M001156","Patrick McHenry","office","screen_name"
"116","House","REPDIANADEGETTE","D000197","Diana DeGette","office","screen_name"
"116","House","REPJOHNLEWIS","L000287","John Lewis","office","screen_name"
"116","House","REPSAMGRAVES","G000546","Sam Graves","office","screen_name"
"116","House","BRADSHERMAN","S000344","Brad Sherman","office","screen_name"
"116","House","FRANKPALLONE","P000034","Frank Pallone","office","screen_name"
"116","House","REPJOSESERRANO","S000248","Jose E. Serrano","office","screen_name"
"116","House","REPMIKEROGERSAL","R000575","Mike Rogers","office","screen_name"
"116","House","DEBBIELESKO","L000589","Debbie Lesko","campaign","screen_name"
"116","House","REPMAXINEWATERS","W000187","Maxine Waters","office","screen_name"
"116","House","MARIODB","D000600","Mario Diaz-Balart","office","screen_name"
"116","House","ROBINLYNNEKELLY","K000385","Robin Kelly","campaign","screen_name"
"116","House","USREPMIKEDOYLE","D000482","Michael F. Doyle","office","screen_name"
"116","House","DEANBPHILLIPS","P000616","Dean Phillips","campaign","screen_name"
"116","House","REPSMUCKER","S001199","Lloyd Smucker","office","screen_name"
"116","House","JACKIEWALORSKI","W000813","Jackie Walorski","campaign","screen_name"
"116","House","CHELLIEPINGREE","P000597","Chellie Pingree","office","screen_name"
"116","House","ROBWITTMAN","W000804","Rob Wittman","office","screen_name"
"116","House","KEVINOMCCARTHY","M001165","Kevin McCarthy","campaign","screen_name"
"116","House","MICHAELCBURGESS","B001248","Michael C. Burgess","office","screen_name"
"116","House","TOMMCCLINTOCK","M001177","Tom McClintock","campaign","screen_name"
"116","House","LEEZELDIN","Z000017","Lee Zeldin","campaign","screen_name"
"116","House","PETEOLSON","O000168","Pete Olson","campaign","screen_name"
"116","House","REPTIMRYAN","R000577","Tim Ryan","office","screen_name"
"116","House","BOBLATTA","L000566","Bob Latta","office","screen_name"
"116","House","REPSHIMKUS","S000364","John Shimkus","office","screen_name"
"116","House","SPEAKERPELOSI","P000197","Nancy Pelosi","office","screen_name"
"116","House","REPBLUMENAUER","B000574","Earl Blumenauer","campaign","screen_name"
"116","House","VIRGINIAFOXX","F000450","Virginia Foxx","office","screen_name"
"116","House","CATHYMCMORRIS","M001159","Cathy McMorris Rodgers","office","screen_name"
"116","House","JIM_JORDAN","J000289","Jim Jordan","office","screen_name"
"116","House","REPSIRES","S001165","Albio Sires","office","screen_name"
"116","House","JOHNGARAMENDI","G000559","John Garamendi","campaign","screen_name"
"116","House","CONGRESSMANGT","T000467","Glenn Thompson","office","screen_name"
"116","House","GOPLEADER","M001165","Kevin McCarthy","office","screen_name"
"116","House","REPKEVINBRADY","B000755","Kevin Brady","office","screen_name"
"116","House","REPPERLMUTTER","P000593","Ed Perlmutter","office","screen_name"
"116","House","DAVIDSCHWEIKERT","S001183","David Schweikert","campaign","screen_name"
"116","House","LEADERHOYER","H000874","Steny Hoyer","office","screen_name"
"116","House","KENCALVERT","C000059","Ken Calvert","office","screen_name"
"116","House","REPGREGORYMEEKS","M001137","Gregory Meeks","office","screen_name"
"116","House","KATHERINECLARK","C001101","Katherine Clark","campaign","screen_name"
"116","House","REPHANKJOHNSON","J000288","Hank Johnson","office","screen_name"
"116","House","REPSPEIER","S001175","Jackie Speier","office","screen_name"
"116","House","REPGUSBILIRAKIS","B001257","Gus Bilirakis","office","screen_name"
"116","House","TULSIGABBARD","G000571","Tulsi Gabbard","campaign","screen_name"
"116","House","HARLEYROUDA","R000616","Harley Rouda","campaign","screen_name"
"116","House","REPRAULGRIJALVA","G000551","Raul Grijalva","office","screen_name"
"116","House","REPADAMSCHIFF","S001150","Adam Schiff","office","screen_name"
"116","House","JAHIMES","H001047","Jim Himes","office","screen_name"
"116","House","REPGREGWALDEN","W000791","Greg Walden","office","screen_name"
"116","House","JOHNLARSONCT","L000557","John B. Larson","campaign","screen_name"
"116","House","REPDAVIDEPRICE","P000523","David Price","office","screen_name"
"116","House","GRACENAPOLITANO","N000179","Grace Napolitano","office","screen_name"
"116","House","BOBBYSCOTT","S000185","Bobby Scott","office","screen_name"
"116","House","REPCLEAVER","C001061","Emanuel Cleaver","office","screen_name"
"116","House","REPEBJ","J000126","Eddie Bernice Johnson","office","screen_name"
"116","House","MATSUI4CONGRESS","M001163","Doris Matsui","campaign","screen_name"
"116","House","JERRYMCNERNEY","M001166","Jerry McNerney","campaign","screen_name"
"116","House","JOECOURTNEYCT","C001069","Joe Courtney","campaign","screen_name"
"116","House","FOSTER4CONGRESS","F000454","Bill Foster","campaign","screen_name"
"116","House","REPJUDYCHU","C001080","Judy Chu","office","screen_name"
"116","House","KINGFORCONGRESS","K000362","Steve King","campaign","screen_name"
"116","House","REPCUELLAR","C001063","Henry Cuellar","office","screen_name"
"116","House","REPBILLJOHNSON","J000292","Bill Johnson","office","screen_name"
"116","House","REPKINZINGER","K000378","Adam Kinzinger","office","screen_name"
"116","House","REPMARTHAROBY","R000591","Martha Roby","office","screen_name"
"116","House","JOAQUINCASTROTX","C001091","Joaquin Castro","office","screen_name"
"116","House","REPRICKCRAWFORD","C001087","Rick Crawford","office","screen_name"
"116","House","REPHUIZENGA","H001058","Bill Huizenga","office","screen_name"
"116","House","REPMGRIFFITH","G000568","Morgan Griffith","office","screen_name"
"116","House","AUSTINSCOTTGA08","S001189","Austin Scott","office","screen_name"
"116","House","REPBOBGIBBS","G000563","Bob Gibbs","office","screen_name"
"116","House","DESJARLAISTN04","D000616","Scott DesJarlais","office","screen_name"
"116","House","REPBILLFLORES","F000461","Bill Flores","office","screen_name"
"116","House","REPHARTZLER","H001053","Vicky Hartzler","office","screen_name"
"116","House","REPKARENBASS","B001270","Karen Bass","office","screen_name"
"116","House","REPGOSAR","G000565","Paul Gosar","office","screen_name"
"116","House","REPMCGOVERN","M000312","Jim McGovern","office","screen_name"
"116","House","REPTIPTON","T000470","Scott Tipton","office","screen_name"
"116","House","REPJIMCOSTA","C001059","Jim Costa","office","screen_name"
"116","House","REPANNAESHOO","E000215","Anna Eshoo","office","screen_name"
"116","House","REPPETERDEFAZIO","D000191","Peter DeFazio","office","screen_name"
"116","House","REPJOEWILSON","W000795","Joe Wilson","office","screen_name"
"116","House","JOHNSARBANES","S001168","John Sarbanes","campaign","screen_name"
"116","House","REPRICHMOND","R000588","Cedric Richmond","office","screen_name"
"116","House","ANN_KIRKPATRICK","K000368","Ann Kirkpatrick","campaign","screen_name"
"116","House","REPWEBSTER","W000806","Daniel Webster","office","screen_name"
"116","House","SCOTTPETERSSD","P000608","Scott Peters","campaign","screen_name"
"116","House","CONAWAYTX11","C001062","Mike Conaway","office","screen_name"
"116","House","REPADRIANSMITH","S001172","Adrian Smith","office","screen_name"
"116","House","NANETTE4CA","B001300","Nanette Barragan","campaign","screen_name"
"116","House","CALL_ME_DUTCH","R000576","Dutch Ruppersberger","office","screen_name"
"116","House","REPLINDASANCHEZ","S001156","Linda Sanchez","office","screen_name"
"116","House","JAREDHUFFMAN","H001068","Jared Huffman","campaign","screen_name"
"116","House","SUSANBROOKSIN","B001284","Susan Brooks","campaign","screen_name"
"116","House","MACTXPRESS","T000238","Mac Thornberry","office","screen_name"
"116","House","REPTERRISEWELL","S001185","Terri Sewell","office","screen_name"
"116","House","RICKALLEN","A000372","Rick W. Allen","campaign","screen_name"
"116","House","REPHORSFORD","H001066","Steven Horsford","office","screen_name"
"116","House","REPRICKLARSEN","L000560","Rick Larsen","office","screen_name"
"116","House","BLEEFORCONGRESS","L000551","Barbara Lee","campaign","screen_name"
"116","House","REPSUSANDAVIS","D000598","Susan Davis","office","screen_name"
"116","House","JOEKENNEDY","K000379","Joseph Kennedy III","campaign","screen_name"
"116","House","REPJEFFRIES","J000294","Hakeem Jeffries","office","screen_name"
"116","House","ESHOO4CONGRESS","E000215","Anna Eshoo","campaign","screen_name"
"116","House","DAVELOEBSACK","L000565","Dave Loebsack","office","screen_name"
"116","House","JACKIESPEIER","S001175","Jackie Speier","campaign","screen_name"
"116","House","REPHALROGERS","R000395","Hal Rogers","office","screen_name"
"116","House","REPDEAN","D000631","Madeleine Dean","office","screen_name"
"116","House","REPDLAMBORN","L000564","Doug Lamborn","office","screen_name"
"116","House","GARRETGRAVES","G000577","Garret Graves","campaign","screen_name"
"116","House","ROSSSPANO","S001210","Ross Spano","campaign","screen_name"
"116","House","ROKHANNA","K000389","Ro Khanna","campaign","screen_name"
"116","House","REPCUMMINGS","C000984","Elijah Cummings","office","screen_name"
"116","House","MICHAELGWALTZ","W000823","Michael Waltz","campaign","screen_name"
"116","House","REPRICHHUDSON","H001067","Richard Hudson","office","screen_name"
"116","House","REPSWALWELL","S001193","Eric Swalwell","office","screen_name"
"116","House","DEGETTE5280","D000197","Diana DeGette","campaign","screen_name"
"116","House","REPDAVEJOYCE","J000295","David Joyce","office","screen_name"
"116","House","REPDELBENE","D000617","Suzan DelBene","office","screen_name"
"116","House","REPDANKILDEE","K000380","Dan Kildee","office","screen_name"
"116","House","REPANNWAGNER","W000812","Ann Wagner","office","screen_name"
"116","House","REPJOEKENNEDY","K000379","Joseph Kennedy III","office","screen_name"
"116","House","REPHOLDING","H001065","George Holding","office","screen_name"
"116","House","REPDEREKKILMER","K000381","Derek Kilmer","office","screen_name"
"116","House","REPDOUGCOLLINS","C001093","Doug Collins","office","screen_name"
"116","House","REPWALORSKI","W000813","Jackie Walorski","office","screen_name"
"116","House","REPHUFFMAN","H001068","Jared Huffman","office","screen_name"
"116","House","REPTEDYOHO","Y000065","Ted Yoho","office","screen_name"
"116","House","REPSEANMALONEY","M001185","Sean Maloney","office","screen_name"
"116","House","REPPAULCOOK","C001094","Paul Cook","office","screen_name"
"116","House","REPRWILLIAMS","W000816","Roger Williams","office","screen_name"
"116","House","REPFILEMONVELA","V000132","Filemon Vela","office","screen_name"
"116","House","REPDWSTWEETS","W000797","Debbie Wasserman Schultz","office","screen_name"
"116","House","REPMARKPOCAN","P000607","Mark Pocan","office","screen_name"
"116","House","REPCARDENAS","C001097","Tony Cardenas","office","screen_name"
"116","House","REPBROWNLEY","B001285","Julia Brownley","office","screen_name"
"116","House","REPCHRISSMITH","S000522","Chris Smith","office","screen_name"
"116","House","REPROBINKELLY","K000385","Robin Kelly","office","screen_name"
"116","House","ANTHONYBROWNMD4","B001304","Anthony G. Brown","campaign","screen_name"
"116","House","REPBEATTY","B001281","Joyce Beatty","office","screen_name"
"116","House","WESTERMANAR","W000821","Bruce Westerman","campaign","screen_name"
"116","House","JIMHAGEDORNMN","H001088","Jim Hagedorn","campaign","screen_name"
"116","House","REPBLAINE","L000569","Blaine Luetkemeyer","office","screen_name"
"116","House","USREPKCASTOR","C001066","Kathy Castor","office","screen_name"
"116","House","JAMESCOMER","C001108","James Comer","campaign","screen_name"
"116","House","MARKMEADOWS","M001187","Mark Meadows","office","screen_name"
"116","House","REELECTCUMMINGS","C000984","Elijah Cummings","campaign","screen_name"
"116","House","BOSTFORCONGRESS","B001295","Mike Bost","campaign","screen_name"
"116","House","PALMER4ALABAMA","P000609","Gary Palmer","campaign","screen_name"
"116","House","NORMA4CONGRESS","T000474","Norma Torres","campaign","screen_name"
"116","House","DOCABRAHAM","A000374","Ralph Abraham","campaign","screen_name"
"116","House","DONYOUNGAK","Y000033","Don Young","campaign","screen_name"
"116","House","REPRATCLIFFE","R000601","John Ratcliffe","office","screen_name"
"116","House","REPWESTERMAN","W000821","Bruce Westerman","office","screen_name"
"116","House","REPKENBUCK","B001297","Ken Buck","office","screen_name"
"116","House","REPLOUDERMILK","L000583","Barry Loudermilk","office","screen_name"
"116","House","REPBRIANBABIN","B001291","Brian Babin","office","screen_name"
"116","House","REPGARRETGRAVES","G000577","Garret Graves","office","screen_name"
"116","House","REPSTEFANIK","S001196","Elise Stefanik","office","screen_name"
"116","House","HURDONTHEHILL","H001073","Will Hurd","office","screen_name"
"116","House","REPALEXMOONEY","M001195","Alex Mooney","office","screen_name"
"116","House","REPMARKWALKER","W000819","Mark Walker","office","screen_name"
"116","House","REPJOHNKATKO","K000386","John Katko","office","screen_name"
"116","House","REPDEBDINGELL","D000624","Debbie Dingell","office","screen_name"
"116","House","REPBUDDYCARTER","C001103","Buddy Carter","office","screen_name"
"116","House","REPGROTHMAN","G000576","Glenn Grothman","office","screen_name"
"116","House","DONALDNORCROSS","N000188","Donald Norcross","office","screen_name"
"116","House","CARBAJALSALUD","C001112","Salud Carbajal","campaign","screen_name"
"116","House","VAL_DEMINGS","D000627","Val Demings","campaign","screen_name"
"116","House","REPLAHOOD","L000585","Darin LaHood","office","screen_name"
"116","House","JIMMYPANETTA","P000613","Jimmy Panetta","campaign","screen_name"
"116","House","JOHNMSHIMKUS","S000364","John Shimkus","campaign","screen_name"
"116","House","DAVIDJTRONE","T000483","David Trone","campaign","screen_name"
"116","House","ANDYBIGGS4AZ","B001302","Andy Biggs","campaign","screen_name"
"116","House","RONESTESKS","E000298","Ron Estes","campaign","screen_name"
"116","House","WARRENDAVIDSON","D000626","Warren Davidson","office","screen_name"
"116","House","DEBBIEFORFL","M001207","Debbie Mucarsel-Powell","campaign","screen_name"
"116","House","REPSTEPHMURPHY","M001202","Stephanie Murphy","office","screen_name"
"116","House","REPVALDEMINGS","D000627","Val Demings","office","screen_name"
"116","House","REPRASKIN","R000606","Jamie Raskin","office","screen_name"
"116","House","MALINOWSKI","M001203","Tom Malinowski","campaign","screen_name"
"116","House","REPBRIANMAST","M001199","Brian Mast","office","screen_name"
"116","House","REPJACKBERGMAN","B001301","Jack Bergman","office","screen_name"
"116","House","REPJAYAPAL","J000298","Pramila Jayapal","office","screen_name"
"116","House","REPGALLAGHER","G000579","Mike Gallagher","office","screen_name"
"116","House","REPDAVIDKUSTOFF","K000392","David Kustoff","office","screen_name"
"116","House","REPROONEY","R000607","Francis Rooney","office","screen_name"
"116","House","REPMCEACHIN","M001200","Donald McEachin","office","screen_name"
"116","House","REPROKHANNA","K000389","Ro Khanna","office","screen_name"
"116","House","REPANDYBIGGSAZ","B001302","Andy Biggs","office","screen_name"
"116","House","REPLIZCHENEY","C001109","Liz Cheney","office","screen_name"
"116","House","REPLBR","B001303","Lisa Blunt Rochester","office","screen_name"
"116","House","REPTEDBUDD","B001305","Ted Budd","office","screen_name"
"116","House","REPDARRENSOTO","S001200","Darren Soto","office","screen_name"
"116","House","REPDONBACON","B001298","Don Bacon","office","screen_name"
"116","House","REPMIKEJOHNSON","J000299","Mike Johnson","office","screen_name"
"116","House","KATIEHILL4CA","H001087","Katie Hill","campaign","screen_name"
"116","House","JASONCROWCO6","C001121","Jason Crow","campaign","screen_name"
"116","House","AXNE4CONGRESS","A000378","Cindy Axne","campaign","screen_name"
"116","House","GILCISNEROSCA","C001123","Gil Cisneros","campaign","screen_name"
"116","House","TJCOXCONGRESS","C001124","TJ Cox","campaign","screen_name"
"116","House","GOLDEN4CONGRESS","G000592","Jared Golden","campaign","screen_name"
"116","House","REPJOHNCURTIS","C001114","John Curtis","office","screen_name"
"116","House","LUCYMCBATH","M001208","Lucy McBath","campaign","screen_name"
"116","House","REPCONORLAMB","L000588","Conor Lamb","office","screen_name"
"116","House","JAHANAHAYESCT","H001081","Jahana Hayes","campaign","screen_name"
"116","House","CAPTCLAYHIGGINS","H001077","Clay Higgins","campaign","screen_name"
"116","House","REPTIMBURCHETT","B001309","Tim Burchett","office","screen_name"
"116","House","REPHOULAHAN","H001085","Chrissy Houlahan","office","screen_name"
"116","House","REPSHALALA","S001206","Donna Shalala","office","screen_name"
"116","House","REPMGS","S001205","Mary Scanlon","office","screen_name"
"116","House","REPKEVINHERN","H001082","Kevin Hern","office","screen_name"
"116","House","REPMIKELEVIN","L000593","Mike Levin","office","screen_name"
"116","House","REPDUSTYJOHNSON","J000301","Dusty Johnson","office","screen_name"
"116","House","REPHARLEY","R000616","Harley Rouda","office","screen_name"
"116","House","REPESCOBAR","E000299","Veronica Escobar","office","screen_name"
"116","House","REPFLETCHER","F000468","Lizzie Fletcher","office","screen_name"
"116","House","REPCOLINALLRED","A000376","Colin Allred","office","screen_name"
"116","House","REPRUSSFULCHER","F000469","Russ Fulcher","office","screen_name"
"116","House","REPSPANBERGER","S001209","Abigail Spanberger","office","screen_name"
"116","House","REPSUSIELEE","L000590","Susie Lee","office","screen_name"
"116","House","REPJASONCROW","C001121","Jason Crow","office","screen_name"
"116","House","REPANGIECRAIG","C001119","Angie Craig","office","screen_name"
"116","House","REPBRIANHIGGINS","H001038","Brian Higgins","office","screen_name"
"116","House","BUCKFORCOLORADO","B001297","Ken Buck","campaign","screen_name"
"116","House","REPDONYOUNG","Y000033","Don Young","office","screen_name"
"116","House","DORISMATSUI","M001163","Doris Matsui","office","screen_name"
"116","House","CHARLIECRIST","C001111","Charlie Crist","campaign","screen_name"
"116","House","REPJERRYNADLER","N000002","Jerrold Nadler","office","screen_name"
"116","House","AGUILARPETE","A000371","Pete Aguilar","campaign","screen_name"
"116","House","JULIABROWNLEY","B001285","Julia Brownley","campaign","screen_name"
"116","House","RUBENGALLEGO","G000574","Ruben Gallego","campaign","screen_name"
"116","House","REPJOHNLARSON","L000557","John B. Larson","office","screen_name"
